1	1
2	1
3	2
4	2
5	1
6	1
7	1
8	1
9	1
10	2
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	1
19	3
20	1
21	2
22	2
23	3
24	1
25	1
26	1
27	2
28	1
29	1
30	1
31	1
32	2
33	1
34	1
35	1
36	1
37	1
38	2
39	3
40	6
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	2
49	1
50	1
51	2
52	1
53	2
54	1
55	3
56	2
57	1
58	2
59	1
60	3
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	3
69	1
70	1
71	1
72	3
73	1
74	1
75	3
76	2
77	1
78	1
79	2
80	2
81	1
82	1
83	1
84	2
85	2
86	1
87	2
88	1
89	1
90	1
91	2
92	1
93	2
94	1
95	1
96	2
97	1
98	1
99	1
100	2
101	1
102	2
103	2
104	2
105	2
106	2
107	2
108	3
109	2
110	1
111	1
112	3
113	1
114	1
115	1
116	5
117	1
118	2
119	1
120	1
121	2
122	3
123	2
124	3
125	1
126	2
127	1
128	2
129	1
130	5
131	1
132	1
133	5
134	1
135	1
136	1
137	1
138	1
139	2
140	3
141	1
142	2
143	3
144	2
145	2
146	1
147	1
148	1
149	2
150	1
151	1
152	2
153	1
154	2
155	1
156	2
157	3
158	1
159	1
160	1
161	1
162	1
163	1
164	1
165	2
166	1
167	1
168	1
169	1
170	2
171	1
172	1
173	2
174	3
175	1
176	1
177	1
178	3
179	1
180	1
181	1
182	2
183	1
184	1
185	1
186	3
187	1
188	1
189	1
190	1
191	2
192	1
193	1
194	1
195	1
196	1
197	5
198	1
199	3
200	1
201	3
202	2
203	3
204	1
205	1
206	1
207	1
208	1
209	1
210	2
211	2
212	1
213	1
214	1
215	1
216	2
217	5
218	1
219	1
220	1
221	1
222	2
223	1
224	1
225	1
226	1
227	2
228	2
229	1
230	2
231	1
232	1
233	1
234	1
235	2
236	3
237	6
238	5
239	1
240	2
241	1
242	1
243	1
244	2
245	1
246	2
247	1
248	5
249	1
250	1
251	2
252	2
253	2
254	1
255	2
256	1
257	1
258	1
259	1
260	1
261	2
262	1
263	3
264	1
265	2
266	3
267	1
268	1
269	1
270	1
271	1
272	1
273	3
274	1
275	1
276	1
277	2
278	2
279	1
280	1
281	1
282	1
283	2
284	1
285	1
286	1
287	1
288	1
289	3
290	2
291	1
292	1
293	1
294	2
295	2
296	1
297	5
298	1
299	3
300	1
301	2
302	1
303	1
304	2
305	1
306	1
307	1
308	2
309	2
310	3
311	3
312	1
313	1
314	2
315	2
316	1
317	1
318	1
319	1
320	2
321	2
322	2
323	2
324	1
325	1
326	1
327	1
328	1
329	2
330	1
331	2
332	1
333	1
334	1
335	1
336	1
337	1
338	1
339	1
340	1
341	2
342	1
343	2
344	1
345	2
346	1
347	2
348	2
349	3
350	1
351	3
352	1
353	3
354	1
355	1
356	2
357	2
358	1
359	1
360	1
361	1
362	2
363	1
364	1
365	1
366	1
367	2
368	1
369	2
370	1
371	1
372	1
373	2
374	2
375	1
376	1
377	2
378	2
379	1
380	1
381	1
382	1
383	1
384	1
385	1
386	1
387	2
388	2
389	2
390	1
391	2
392	1
393	3
394	2
395	1
396	1
397	1
398	2
399	2
400	2
401	3
402	1
403	1
404	1
405	1
406	1
407	1
408	3
409	1
410	5
411	2
412	1
413	1
414	1
415	1
416	1
417	1
418	1
419	2
420	2
421	1
422	1
423	1
424	3
425	1
426	3
427	1
428	1
429	1
430	1
431	1
432	5
433	1
434	2
435	1
436	1
437	1
438	2
439	2
440	1
441	1
442	1
443	3
444	1
445	2
446	1
447	3
448	1
449	2
450	1
451	1
452	1
453	3
454	1
455	2
456	5
457	1
458	1
459	2
460	1
461	1
462	1
463	1
464	1
465	1
466	2
467	1
468	3
469	1
470	1
471	2
472	1
473	1
474	2
475	2
476	1
477	1
478	1
479	2
480	2
481	1
482	2
483	1
484	2
485	2
486	1
487	1
488	1
489	1
490	2
491	1
492	3
493	1
494	1
495	2
496	2
497	1
498	1
499	1
500	3
501	1
502	3
503	3
504	1
505	2
506	2
507	1
508	3
509	1
510	2
511	1
512	1
513	1
514	5
515	2
516	3
517	1
518	1
519	1
520	2
521	5
522	1
523	2
524	1
525	1
526	1
527	1
528	1
529	1
530	2
531	1
532	2
533	1
534	2
535	1
536	1
537	1
538	3
539	1
540	2
541	1
542	1
543	1
544	1
545	1
546	1
547	1
548	3
549	2
550	1
551	2
552	1
553	2
554	1
555	1
556	1
557	1
558	1
559	1
560	2
561	2
562	1
563	3
564	1
565	1
566	3
567	3
568	1
569	1
570	2
571	1
572	1
573	1
574	1
575	1
576	2
577	1
578	1
579	1
580	3
581	1
582	2
583	1
584	2
585	1
586	1
587	2
588	2
589	1
590	2
591	1
592	3
593	1
594	1
595	1
596	1
597	1
598	1
599	3
600	1
601	1
602	2
603	1
